,n_image,lambda,dcor,dcov,mic,tic,pearson
165,6,-1.666666666666667,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
166,6,-1.3333333333333335,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
167,6,-1.0,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
168,6,-0.666666666666667,0.08004614317007286,124.42930465944005,0.03296830892996494,0.9186726050383546,-0.0582110446798291
169,6,-0.3333333333333339,0.1070008895038561,156.54409162469656,0.07493687056271524,2.137428533444454,-0.07274665836268725
170,6,0.0,0.15443868212758088,203.54441824614028,0.21294964245912626,5.73413078725634,0.004286903467950968
171,6,0.33333333333333304,0.3161027956781292,336.6344834747603,0.40017677464946777,13.517126773994528,-0.14571687079406487
172,6,0.6666666666666661,0.39810016979874324,342.22582661547756,0.5044513562389069,16.803650497265128,0.19053483688429879
173,6,1.0,1.0,791.2264415210217,0.9999861288309188,41.326544412183836,1.0
174,6,1.333333333333333,0.3849222000919307,308.0848728515582,0.2763942580024887,7.888852635128796,0.29153957883441683
175,6,1.666666666666666,0.27134914398949456,224.93307679779082,0.22776379069817246,6.491964222134957,-0.06971535932781842
176,6,2.0,0.39543064810881445,336.36183738719785,0.3025581721358146,9.050232734783942,-0.25677770583940474
177,6,2.333333333333333,0.4902774659012691,431.99257201059424,0.369940076876192,12.235105128727795,-0.3447460813750026
178,6,2.666666666666666,0.512144891608505,470.78872120658235,0.4440410457870994,13.939790250586762,-0.3665499795045472
179,6,3.0,0.49201649199009556,464.28951914820084,0.4400361664405001,13.360418140412238,-0.34507743331283514
180,6,3.333333333333332,0.4612973273181816,442.633188937372,0.4200830641417949,13.01742623238149,-0.30664433762221455
181,6,3.666666666666666,0.4380470516874607,427.21130363019887,0.43199367563112845,12.679847233466468,-0.27937892582757995
182,6,4.0,0.40026950269500206,394.34705896641145,0.3986822897009421,11.532148121494602,-0.24048404532999806
183,6,4.333333333333332,0.37979441946683806,377.3359926043204,0.40229441462900545,11.684002110993042,-0.20296671648672934
184,6,4.666666666666666,0.3691876847175751,368.6075405059374,0.3603773826446548,10.319573917483051,-0.17160909586095896
185,6,5.0,0.35603134023910515,357.7421851860105,0.3331258478664939,10.181839271094912,-0.14275664601176938
186,7,-5.0,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
187,7,-4.666666666666667,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
188,7,-4.333333333333333,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
189,7,-4.0,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
190,7,-3.666666666666667,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
191,7,-3.3333333333333335,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
192,7,-3.0,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
193,7,-2.666666666666667,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
194,7,-2.3333333333333335,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
195,7,-2.0,0.06441503901343713,119.37259348895242,0.033216106473007434,0.6922060931606864,-0.04971774759319458
